Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:19:22.358000,NOR,4,86.792,39.0,2.0,,,28.202,30.031,28.559,0 days 02:18:23.771000,0 days 02:18:53.802000,0 days 02:19:22.361000,317.0,321.0,308.0,325.0,False,HARD,21.0,False,McLaren,0 days 02:17:55.566000,2023-09-03 14:18:56.611,1,7.0,False,,False,True
0 days 02:20:49.119000,NOR,4,86.761,40.0,2.0,,,28.184,30.016,28.561,0 days 02:19:50.545000,0 days 02:20:20.561000,0 days 02:20:49.122000,314.0,318.0,309.0,327.0,False,HARD,22.0,False,McLaren,0 days 02:19:22.358000,2023-09-03 14:20:23.403,1,7.0,False,,False,True
0 days 02:22:15.681000,NOR,4,86.562,41.0,2.0,,,28.269,29.96,28.333,0 days 02:21:17.391000,0 days 02:21:47.351000,0 days 02:22:15.684000,315.0,320.0,309.0,325.0,False,HARD,23.0,False,McLaren,0 days 02:20:49.119000,2023-09-03 14:21:50.164,1,7.0,False,,False,True
0 days 02:23:42.304000,NOR,4,86.623,42.0,2.0,,,28.311,29.995,28.317,0 days 02:22:43.995000,0 days 02:23:13.990000,0 days 02:23:42.307000,314.0,320.0,309.0,317.0,False,HARD,24.0,False,McLaren,0 days 02:22:15.681000,2023-09-03 14:23:16.726,1,7.0,False,,False,True
0 days 02:25:09.114000,NOR,4,86.81,43.0,2.0,,,28.312,30.079,28.419,0 days 02:24:10.619000,0 days 02:24:40.698000,0 days 02:25:09.117000,315.0,322.0,312.0,321.0,False,HARD,25.0,False,McLaren,0 days 02:23:42.304000,2023-09-03 14:24:43.349,1,7.0,False,,False,True
0 days 02:26:37.105000,NOR,4,87.991,44.0,2.0,,,28.037,31.196,28.758,0 days 02:25:37.154000,0 days 02:26:08.350000,0 days 02:26:37.108000,324.0,328.0,310.0,316.0,False,HARD,26.0,False,McLaren,0 days 02:25:09.114000,2023-09-03 14:26:10.159,1,7.0,False,,False,True
0 days 02:28:04.571000,NOR,4,87.466,45.0,2.0,,,28.726,30.34,28.4,0 days 02:27:05.834000,0 days 02:27:36.174000,0 days 02:28:04.574000,307.0,323.0,310.0,338.0,False,HARD,27.0,False,McLaren,0 days 02:26:37.105000,2023-09-03 14:27:38.150,1,8.0,False,,False,True
0 days 02:29:31.588000,NOR,4,87.017,46.0,2.0,,,28.325,30.218,28.474,0 days 02:28:32.899000,0 days 02:29:03.117000,0 days 02:29:31.591000,314.0,324.0,312.0,323.0,False,HARD,28.0,False,McLaren,0 days 02:28:04.571000,2023-09-03 14:29:05.616,1,8.0,False,,False,True
0 days 02:30:59.474000,NOR,4,87.886,47.0,2.0,,,28.079,31.244,28.563,0 days 02:29:59.670000,0 days 02:30:30.914000,0 days 02:30:59.477000,321.0,323.0,314.0,329.0,False,HARD,29.0,False,McLaren,0 days 02:29:31.588000,2023-09-03 14:30:32.633,1,8.0,False,,False,True
0 days 02:32:26.207000,NOR,4,86.733,48.0,2.0,,,28.415,30.09,28.228,0 days 02:31:27.892000,0 days 02:31:57.982000,0 days 02:32:26.210000,308.0,321.0,316.0,318.0,False,HARD,30.0,False,McLaren,0 days 02:30:59.474000,2023-09-03 14:32:00.519,1,8.0,False,,False,True
0 days 02:33:53.868000,NOR,4,87.661,49.0,2.0,,,28.211,30.897,28.553,0 days 02:32:54.421000,0 days 02:33:25.318000,0 days 02:33:53.871000,299.0,321.0,312.0,346.0,False,HARD,31.0,False,McLaren,0 days 02:32:26.207000,2023-09-03 14:33:27.252,1,8.0,False,,False,True
0 days 02:35:21.042000,NOR,4,87.174,50.0,2.0,,,28.328,30.461,28.385,0 days 02:34:22.199000,0 days 02:34:52.660000,0 days 02:35:21.045000,312.0,321.0,314.0,322.0,False,HARD,32.0,False,McLaren,0 days 02:33:53.868000,2023-09-03 14:34:54.913,1,8.0,False,,False,True
0 days 02:36:48.467000,NOR,4,87.425,51.0,2.0,,,28.597,30.414,28.414,0 days 02:35:49.642000,0 days 02:36:20.056000,0 days 02:36:48.470000,317.0,318.0,313.0,346.0,False,HARD,33.0,False,McLaren,0 days 02:35:21.042000,2023-09-03 14:36:22.087,1,8.0,False,,False,True
0 days 01:25:23.786000,LAW,40,88.018,2.0,1.0,,,28.272,30.618,29.128,0 days 01:24:24.041000,0 days 01:24:54.659000,0 days 01:25:23.787000,315.0,316.0,308.0,330.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 01:23:55.768000,2023-09-03 13:24:56.813,1,12.0,False,,False,True
0 days 01:26:51.443000,LAW,40,87.657,3.0,1.0,,,28.456,30.165,29.036,0 days 01:25:52.243000,0 days 01:26:22.408000,0 days 01:26:51.444000,314.0,330.0,308.0,315.0,True,MEDIUM,6.0,False,AlphaTauri,0 days 01:25:23.786000,2023-09-03 13:26:24.831,1,12.0,False,,False,True
0 days 01:28:18.573000,LAW,40,87.13,4.0,1.0,,,28.037,30.226,28.867,0 days 01:27:19.481000,0 days 01:27:49.707000,0 days 01:28:18.574000,314.0,330.0,310.0,331.0,True,MEDIUM,7.0,False,AlphaTauri,0 days 01:26:51.443000,2023-09-03 13:27:52.488,1,12.0,False,,False,True
0 days 01:29:45.778000,LAW,40,87.205,5.0,1.0,,,28.039,30.113,29.053,0 days 01:28:46.613000,0 days 01:29:16.726000,0 days 01:29:45.779000,311.0,330.0,308.0,330.0,False,MEDIUM,8.0,False,AlphaTauri,0 days 01:28:18.573000,2023-09-03 13:29:19.618,1,12.0,False,,False,True
0 days 01:31:13.041000,LAW,40,87.263,6.0,1.0,,,28.028,30.065,29.17,0 days 01:30:13.807000,0 days 01:30:43.872000,0 days 01:31:13.042000,313.0,330.0,308.0,334.0,False,MEDIUM,9.0,False,AlphaTauri,0 days 01:29:45.778000,2023-09-03 13:30:46.823,1,12.0,False,,False,True
0 days 01:32:40.195000,LAW,40,87.154,7.0,1.0,,,28.085,30.053,29.016,0 days 01:31:41.127000,0 days 01:32:11.180000,0 days 01:32:40.196000,312.0,328.0,308.0,332.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 01:31:13.041000,2023-09-03 13:32:14.086,1,12.0,False,,False,True
0 days 01:34:07.526000,LAW,40,87.331,8.0,1.0,,,28.178,29.982,29.171,0 days 01:33:08.374000,0 days 01:33:38.356000,0 days 01:34:07.527000,312.0,328.0,307.0,320.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 01:32:40.195000,2023-09-03 13:33:41.240,1,12.0,False,,False,True
0 days 01:35:35.032000,LAW,40,87.506,9.0,1.0,,,28.063,30.134,29.309,0 days 01:34:35.590000,0 days 01:35:05.724000,0 days 01:35:35.033000,315.0,335.0,306.0,332.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 01:34:07.526000,2023-09-03 13:35:08.571,1,12.0,False,,False,True
0 days 01:37:02.680000,LAW,40,87.648,10.0,1.0,,,28.176,30.205,29.267,0 days 01:36:03.209000,0 days 01:36:33.414000,0 days 01:37:02.681000,316.0,326.0,308.0,334.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 01:35:35.032000,2023-09-03 13:36:36.077,1,12.0,False,,False,True
0 days 01:38:30.572000,LAW,40,87.892,11.0,1.0,,,28.114,30.496,29.282,0 days 01:37:30.795000,0 days 01:38:01.291000,0 days 01:38:30.573000,317.0,327.0,307.0,330.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 01:37:02.680000,2023-09-03 13:38:03.725,1,12.0,False,,False,True
0 days 01:39:58.203000,LAW,40,87.631,12.0,1.0,,,28.18,30.397,29.054,0 days 01:38:58.753000,0 days 01:39:29.150000,0 days 01:39:58.204000,310.0,310.0,306.0,349.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 01:38:30.572000,2023-09-03 13:39:31.617,1,11.0,False,,False,True
0 days 01:44:44.630000,LAW,40,87.03,15.0,2.0,,,28.278,29.812,28.94,0 days 01:43:45.879000,0 days 01:44:15.691000,0 days 01:44:44.631000,309.0,306.0,303.0,323.0,True,HARD,5.0,False,AlphaTauri,0 days 01:43:17.600000,2023-09-03 13:44:18.645,1,14.0,False,,False,True
0 days 01:46:12.042000,LAW,40,87.412,16.0,2.0,,,28.441,30.034,28.937,0 days 01:45:13.072000,0 days 01:45:43.106000,0 days 01:46:12.043000,308.0,306.0,305.0,311.0,False,HARD,6.0,False,AlphaTauri,0 days 01:44:44.630000,2023-09-03 13:45:45.675,1,14.0,False,,False,True
0 days 01:47:39.087000,LAW,40,87.045,17.0,2.0,,,28.399,29.851,28.795,0 days 01:46:40.442000,0 days 01:47:10.293000,0 days 01:47:39.088000,312.0,307.0,305.0,302.0,False,HARD,7.0,False,AlphaTauri,0 days 01:46:12.042000,2023-09-03 13:47:13.087,1,14.0,False,,False,True
0 days 01:49:05.902000,LAW,40,86.815,18.0,2.0,,,28.197,29.801,28.817,0 days 01:48:07.285000,0 days 01:48:37.086000,0 days 01:49:05.903000,310.0,306.0,306.0,320.0,True,HARD,8.0,False,AlphaTauri,0 days 01:47:39.087000,2023-09-03 13:48:40.132,1,14.0,False,,False,True
0 days 01:50:32.949000,LAW,40,87.047,19.0,2.0,,,28.377,29.912,28.758,0 days 01:49:34.280000,0 days 01:50:04.192000,0 days 01:50:32.950000,308.0,307.0,306.0,300.0,False,HARD,9.0,False,AlphaTauri,0 days 01:49:05.902000,2023-09-03 13:50:06.947,1,14.0,False,,False,True
0 days 01:51:59.839000,LAW,40,86.89,20.0,2.0,,,28.28,29.809,28.801,0 days 01:51:01.230000,0 days 01:51:31.039000,0 days 01:51:59.840000,310.0,310.0,306.0,306.0,False,HARD,10.0,False,AlphaTauri,0 days 01:50:32.949000,2023-09-03 13:51:33.994,1,14.0,False,,False,True
0 days 01:53:27.010000,LAW,40,87.171,21.0,2.0,,,28.353,29.969,28.849,0 days 01:52:28.193000,0 days 01:52:58.162000,0 days 01:53:27.011000,311.0,311.0,306.0,306.0,False,HARD,11.0,False,AlphaTauri,0 days 01:51:59.839000,2023-09-03 13:53:00.884,1,13.0,False,,False,True
0 days 01:54:55.069000,LAW,40,88.059,22.0,2.0,,,28.367,30.596,29.096,0 days 01:53:55.378000,0 days 01:54:25.974000,0 days 01:54:55.070000,323.0,327.0,308.0,326.0,False,HARD,12.0,False,AlphaTauri,0 days 01:53:27.010000,2023-09-03 13:54:28.055,1,13.0,False,,False,True
0 days 01:56:22.284000,LAW,40,87.215,23.0,2.0,,,28.321,30.091,28.803,0 days 01:55:23.391000,0 days 01:55:53.482000,0 days 01:56:22.285000,313.0,312.0,308.0,313.0,False,HARD,13.0,False,AlphaTauri,0 days 01:54:55.069000,2023-09-03 13:55:56.114,1,13.0,False,,False,True
0 days 01:57:49.333000,LAW,40,87.049,24.0,2.0,,,28.28,30.021,28.748,0 days 01:56:50.565000,0 days 01:57:20.586000,0 days 01:57:49.334000,315.0,315.0,309.0,313.0,False,HARD,14.0,False,AlphaTauri,0 days 01:56:22.284000,2023-09-03 13:57:23.329,1,13.0,False,,False,True
0 days 01:59:16.537000,LAW,40,87.204,25.0,2.0,,,28.168,30.125,28.911,0 days 01:58:17.502000,0 days 01:58:47.627000,0 days 01:59:16.538000,312.0,312.0,307.0,317.0,False,HARD,15.0,False,AlphaTauri,0 days 01:57:49.333000,2023-09-03 13:58:50.378,1,12.0,False,,False,True
0 days 02:00:43.626000,LAW,40,87.089,26.0,2.0,,,28.242,30.054,28.793,0 days 01:59:44.780000,0 days 02:00:14.834000,0 days 02:00:43.627000,313.0,313.0,307.0,320.0,False,HARD,16.0,False,AlphaTauri,0 days 01:59:16.537000,2023-09-03 14:00:17.582,1,11.0,False,,False,True
0 days 02:02:10.651000,LAW,40,87.025,27.0,2.0,,,28.165,30.03,28.83,0 days 02:01:11.792000,0 days 02:01:41.822000,0 days 02:02:10.652000,313.0,314.0,306.0,317.0,False,HARD,17.0,False,AlphaTauri,0 days 02:00:43.626000,2023-09-03 14:01:44.671,1,11.0,False,,False,True
0 days 02:03:38.027000,LAW,40,87.376,28.0,2.0,,,28.176,30.315,28.885,0 days 02:02:38.828000,0 days 02:03:09.143000,0 days 02:03:38.028000,314.0,312.0,307.0,319.0,False,HARD,18.0,False,AlphaTauri,0 days 02:02:10.651000,2023-09-03 14:03:11.696,1,11.0,False,,False,True
0 days 02:05:05.135000,LAW,40,87.108,29.0,2.0,,,28.09,30.24,28.778,0 days 02:04:06.118000,0 days 02:04:36.358000,0 days 02:05:05.136000,314.0,313.0,307.0,320.0,False,HARD,19.0,False,AlphaTauri,0 days 02:03:38.027000,2023-09-03 14:04:39.072,1,11.0,False,,False,True
0 days 02:06:32.622000,LAW,40,87.487,30.0,2.0,,,28.267,30.304,28.916,0 days 02:05:33.403000,0 days 02:06:03.707000,0 days 02:06:32.623000,314.0,311.0,306.0,318.0,False,HARD,20.0,False,AlphaTauri,0 days 02:05:05.135000,2023-09-03 14:06:06.180,1,11.0,False,,False,True
0 days 02:08:00.137000,LAW,40,87.515,31.0,2.0,,,28.187,30.406,28.922,0 days 02:07:00.810000,0 days 02:07:31.216000,0 days 02:08:00.138000,313.0,311.0,307.0,323.0,False,HARD,21.0,False,AlphaTauri,0 days 02:06:32.622000,2023-09-03 14:07:33.667,1,11.0,False,,False,True
0 days 02:09:27.633000,LAW,40,87.496,32.0,2.0,,,28.219,30.364,28.913,0 days 02:08:28.357000,0 days 02:08:58.721000,0 days 02:09:27.634000,312.0,311.0,307.0,320.0,False,HARD,22.0,False,AlphaTauri,0 days 02:08:00.137000,2023-09-03 14:09:01.182,1,11.0,False,,False,True
0 days 02:14:12.446000,LAW,40,86.26,35.0,3.0,,,28.105,29.568,28.587,0 days 02:13:14.292000,0 days 02:13:43.860000,0 days 02:14:12.447000,310.0,309.0,307.0,308.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 02:12:46.186000,2023-09-03 14:13:47.231,1,16.0,False,,False,True
0 days 02:15:38.830000,LAW,40,86.384,36.0,3.0,,,28.046,29.721,28.617,0 days 02:14:40.493000,0 days 02:15:10.214000,0 days 02:15:38.831000,311.0,310.0,308.0,312.0,False,MEDIUM,6.0,False,AlphaTauri,0 days 02:14:12.446000,2023-09-03 14:15:13.491,1,16.0,False,,False,True
0 days 02:17:05.083000,LAW,40,86.253,37.0,3.0,,,28.028,29.648,28.577,0 days 02:16:06.859000,0 days 02:16:36.507000,0 days 02:17:05.084000,313.0,313.0,310.0,314.0,True,MEDIUM,7.0,False,AlphaTauri,0 days 02:15:38.830000,2023-09-03 14:16:39.875,1,16.0,False,,False,True
0 days 02:18:31.186000,LAW,40,86.103,38.0,3.0,,,28.0,29.541,28.562,0 days 02:17:33.084000,0 days 02:18:02.625000,0 days 02:18:31.187000,316.0,316.0,310.0,318.0,True,MEDIUM,8.0,False,AlphaTauri,0 days 02:17:05.083000,2023-09-03 14:18:06.128,1,16.0,False,,False,True
0 days 02:19:57.431000,LAW,40,86.245,39.0,3.0,,,27.782,29.912,28.551,0 days 02:18:58.969000,0 days 02:19:28.881000,0 days 02:19:57.432000,319.0,330.0,308.0,324.0,False,MEDIUM,9.0,False,AlphaTauri,0 days 02:18:31.186000,2023-09-03 14:19:32.231,1,15.0,False,,False,True
0 days 02:21:23.704000,LAW,40,86.273,40.0,3.0,,,28.062,29.588,28.623,0 days 02:20:25.494000,0 days 02:20:55.082000,0 days 02:21:23.705000,313.0,311.0,306.0,313.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 02:19:57.431000,2023-09-03 14:20:58.476,1,14.0,False,,False,True
0 days 02:22:50.121000,LAW,40,86.417,41.0,3.0,,,28.202,29.637,28.578,0 days 02:21:51.907000,0 days 02:22:21.544000,0 days 02:22:50.122000,311.0,313.0,307.0,312.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 02:21:23.704000,2023-09-03 14:22:24.749,1,14.0,False,,False,True
0 days 02:24:16.242000,LAW,40,86.121,42.0,3.0,,,28.088,29.519,28.514,0 days 02:23:18.210000,0 days 02:23:47.729000,0 days 02:24:16.243000,313.0,314.0,307.0,314.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 02:22:50.121000,2023-09-03 14:23:51.166,1,13.0,False,,False,True
0 days 02:25:42.385000,LAW,40,86.143,43.0,3.0,,,28.053,29.632,28.458,0 days 02:24:44.296000,0 days 02:25:13.928000,0 days 02:25:42.386000,315.0,316.0,309.0,311.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 02:24:16.242000,2023-09-03 14:25:17.287,1,13.0,False,,False,True
0 days 02:27:08.227000,LAW,40,85.842,44.0,3.0,,,27.952,29.416,28.474,0 days 02:26:10.338000,0 days 02:26:39.754000,0 days 02:27:08.228000,316.0,326.0,308.0,317.0,True,MEDIUM,14.0,False,AlphaTauri,0 days 02:25:42.385000,2023-09-03 14:26:43.430,1,12.0,False,,False,True
0 days 02:28:34.361000,LAW,40,86.134,45.0,3.0,,,28.056,29.694,28.384,0 days 02:27:36.284000,0 days 02:28:05.978000,0 days 02:28:34.362000,313.0,311.0,308.0,326.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 02:27:08.227000,2023-09-03 14:28:09.272,1,12.0,False,,False,True
0 days 02:30:00.379000,LAW,40,86.018,46.0,3.0,,,27.968,29.598,28.452,0 days 02:29:02.330000,0 days 02:29:31.928000,0 days 02:30:00.380000,312.0,311.0,309.0,324.0,False,MEDIUM,16.0,False,AlphaTauri,0 days 02:28:34.361000,2023-09-03 14:29:35.406,1,12.0,False,,False,True
0 days 02:31:27.035000,LAW,40,86.656,47.0,3.0,,,28.444,29.78,28.432,0 days 02:30:28.824000,0 days 02:30:58.604000,0 days 02:31:27.036000,312.0,312.0,309.0,330.0,False,MEDIUM,17.0,False,AlphaTauri,0 days 02:30:00.379000,2023-09-03 14:31:01.424,1,12.0,False,,False,True
